Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities
20660,Papua New Guinea,,2020-01-30,0.0,0.0
20661,Papua New Guinea,,2020-01-31,0.0,0.0
20662,Papua New Guinea,,2020-02-01,0.0,0.0
20663,Papua New Guinea,,2020-02-02,0.0,0.0
20664,Papua New Guinea,,2020-02-03,0.0,0.0
20665,Papua New Guinea,,2020-02-04,0.0,0.0
20666,Papua New Guinea,,2020-02-05,0.0,0.0
20667,Papua New Guinea,,2020-02-06,0.0,0.0
20668,Papua New Guinea,,2020-02-07,0.0,0.0
20669,Papua New Guinea,,2020-02-08,0.0,0.0
20670,Papua New Guinea,,2020-02-09,0.0,0.0
20671,Papua New Guinea,,2020-02-10,0.0,0.0
20672,Papua New Guinea,,2020-02-11,0.0,0.0
20673,Papua New Guinea,,2020-02-12,0.0,0.0
20674,Papua New Guinea,,2020-02-13,0.0,0.0
20675,Papua New Guinea,,2020-02-14,0.0,0.0
20676,Papua New Guinea,,2020-02-15,0.0,0.0
20677,Papua New Guinea,,2020-02-16,0.0,0.0
20678,Papua New Guinea,,2020-02-17,0.0,0.0
20679,Papua New Guinea,,2020-02-18,0.0,0.0
20680,Papua New Guinea,,2020-02-19,0.0,0.0
20681,Papua New Guinea,,2020-02-20,0.0,0.0
20682,Papua New Guinea,,2020-02-21,0.0,0.0
20683,Papua New Guinea,,2020-02-22,0.0,0.0
20684,Papua New Guinea,,2020-02-23,0.0,0.0
20685,Papua New Guinea,,2020-02-24,0.0,0.0
20686,Papua New Guinea,,2020-02-25,0.0,0.0
20687,Papua New Guinea,,2020-02-26,0.0,0.0
20688,Papua New Guinea,,2020-02-27,0.0,0.0
20689,Papua New Guinea,,2020-02-28,0.0,0.0
20690,Papua New Guinea,,2020-02-29,0.0,0.0
20691,Papua New Guinea,,2020-03-01,0.0,0.0
20692,Papua New Guinea,,2020-03-02,0.0,0.0
20693,Papua New Guinea,,2020-03-03,0.0,0.0
20694,Papua New Guinea,,2020-03-04,0.0,0.0
20695,Papua New Guinea,,2020-03-05,0.0,0.0
20696,Papua New Guinea,,2020-03-06,0.0,0.0
20697,Papua New Guinea,,2020-03-07,0.0,0.0
20698,Papua New Guinea,,2020-03-08,0.0,0.0
20699,Papua New Guinea,,2020-03-09,0.0,0.0
20700,Papua New Guinea,,2020-03-10,0.0,0.0
20701,Papua New Guinea,,2020-03-11,0.0,0.0
20702,Papua New Guinea,,2020-03-12,0.0,0.0
20703,Papua New Guinea,,2020-03-13,0.0,0.0
20704,Papua New Guinea,,2020-03-14,0.0,0.0
20705,Papua New Guinea,,2020-03-15,0.0,0.0
20706,Papua New Guinea,,2020-03-16,0.0,0.0
20707,Papua New Guinea,,2020-03-17,0.0,0.0
20708,Papua New Guinea,,2020-03-18,0.0,0.0
20709,Papua New Guinea,,2020-03-19,0.0,0.0
20710,Papua New Guinea,,2020-03-20,1.0,0.0
20711,Papua New Guinea,,2020-03-21,1.0,0.0
20712,Papua New Guinea,,2020-03-22,1.0,0.0
20713,Papua New Guinea,,2020-03-23,1.0,0.0
20714,Papua New Guinea,,2020-03-24,1.0,0.0
20715,Papua New Guinea,,2020-03-25,1.0,0.0
20716,Papua New Guinea,,2020-03-26,1.0,0.0
20717,Papua New Guinea,,2020-03-27,1.0,0.0
20718,Papua New Guinea,,2020-03-28,1.0,0.0
20719,Papua New Guinea,,2020-03-29,1.0,0.0
20720,Papua New Guinea,,2020-03-30,1.0,0.0
20721,Papua New Guinea,,2020-03-31,1.0,0.0
20722,Papua New Guinea,,2020-04-01,1.0,0.0
20759,Paraguay,,2020-01-22,0.0,0.0
20760,Paraguay,,2020-01-23,0.0,0.0
20761,Paraguay,,2020-01-24,0.0,0.0
20762,Paraguay,,2020-01-25,0.0,0.0
20763,Paraguay,,2020-01-26,0.0,0.0
20764,Paraguay,,2020-01-27,0.0,0.0
20765,Paraguay,,2020-01-28,0.0,0.0
20766,Paraguay,,2020-01-29,0.0,0.0
20767,Paraguay,,2020-01-30,0.0,0.0
20768,Paraguay,,2020-01-31,0.0,0.0
20769,Paraguay,,2020-02-01,0.0,0.0
20770,Paraguay,,2020-02-02,0.0,0.0
20771,Paraguay,,2020-02-03,0.0,0.0
20772,Paraguay,,2020-02-04,0.0,0.0
20773,Paraguay,,2020-02-05,0.0,0.0
20774,Paraguay,,2020-02-06,0.0,0.0
20775,Paraguay,,2020-02-07,0.0,0.0
20776,Paraguay,,2020-02-08,0.0,0.0
20777,Paraguay,,2020-02-09,0.0,0.0
20778,Paraguay,,2020-02-10,0.0,0.0
20779,Paraguay,,2020-02-11,0.0,0.0
20780,Paraguay,,2020-02-12,0.0,0.0
20781,Paraguay,,2020-02-13,0.0,0.0
20782,Paraguay,,2020-02-14,0.0,0.0
20783,Paraguay,,2020-02-15,0.0,0.0
20784,Paraguay,,2020-02-16,0.0,0.0
20785,Paraguay,,2020-02-17,0.0,0.0
20786,Paraguay,,2020-02-18,0.0,0.0
20787,Paraguay,,2020-02-19,0.0,0.0
20788,Paraguay,,2020-02-20,0.0,0.0
20789,Paraguay,,2020-02-21,0.0,0.0
20790,Paraguay,,2020-02-22,0.0,0.0
20791,Paraguay,,2020-02-23,0.0,0.0
20792,Paraguay,,2020-02-24,0.0,0.0
20793,Paraguay,,2020-02-25,0.0,0.0
20794,Paraguay,,2020-02-26,0.0,0.0
20795,Paraguay,,2020-02-27,0.0,0.0
20796,Paraguay,,2020-02-28,0.0,0.0
20797,Paraguay,,2020-02-29,0.0,0.0
20798,Paraguay,,2020-03-01,0.0,0.0
20799,Paraguay,,2020-03-02,0.0,0.0
20800,Paraguay,,2020-03-03,0.0,0.0
20801,Paraguay,,2020-03-04,0.0,0.0
20802,Paraguay,,2020-03-05,0.0,0.0
20803,Paraguay,,2020-03-06,0.0,0.0
20804,Paraguay,,2020-03-07,0.0,0.0
20805,Paraguay,,2020-03-08,1.0,0.0
20806,Paraguay,,2020-03-09,1.0,0.0
20807,Paraguay,,2020-03-10,1.0,0.0
20808,Paraguay,,2020-03-11,5.0,0.0
20809,Paraguay,,2020-03-12,5.0,0.0
20810,Paraguay,,2020-03-13,6.0,0.0
20811,Paraguay,,2020-03-14,6.0,0.0
20812,Paraguay,,2020-03-15,6.0,0.0
20813,Paraguay,,2020-03-16,8.0,0.0
20814,Paraguay,,2020-03-17,9.0,0.0
20815,Paraguay,,2020-03-18,11.0,0.0
20816,Paraguay,,2020-03-19,11.0,0.0
20817,Paraguay,,2020-03-20,13.0,0.0
20818,Paraguay,,2020-03-21,18.0,1.0
20819,Paraguay,,2020-03-22,22.0,1.0
20820,Paraguay,,2020-03-23,22.0,1.0
20821,Paraguay,,2020-03-24,27.0,2.0
20822,Paraguay,,2020-03-25,37.0,3.0
20823,Paraguay,,2020-03-26,41.0,3.0
20824,Paraguay,,2020-03-27,52.0,3.0
20825,Paraguay,,2020-03-28,56.0,3.0
20826,Paraguay,,2020-03-29,59.0,3.0
20827,Paraguay,,2020-03-30,64.0,3.0
20828,Paraguay,,2020-03-31,65.0,3.0
20829,Paraguay,,2020-04-01,69.0,3.0
20866,Peru,,2020-01-22,0.0,0.0
20867,Peru,,2020-01-23,0.0,0.0
20868,Peru,,2020-01-24,0.0,0.0
20869,Peru,,2020-01-25,0.0,0.0
20870,Peru,,2020-01-26,0.0,0.0
20871,Peru,,2020-01-27,0.0,0.0
20872,Peru,,2020-01-28,0.0,0.0
20873,Peru,,2020-01-29,0.0,0.0
20874,Peru,,2020-01-30,0.0,0.0
20875,Peru,,2020-01-31,0.0,0.0
20876,Peru,,2020-02-01,0.0,0.0
20877,Peru,,2020-02-02,0.0,0.0
20878,Peru,,2020-02-03,0.0,0.0
20879,Peru,,2020-02-04,0.0,0.0
20880,Peru,,2020-02-05,0.0,0.0
20881,Peru,,2020-02-06,0.0,0.0
20882,Peru,,2020-02-07,0.0,0.0
20883,Peru,,2020-02-08,0.0,0.0
20884,Peru,,2020-02-09,0.0,0.0
20885,Peru,,2020-02-10,0.0,0.0
20886,Peru,,2020-02-11,0.0,0.0
20887,Peru,,2020-02-12,0.0,0.0
20888,Peru,,2020-02-13,0.0,0.0
20889,Peru,,2020-02-14,0.0,0.0
20890,Peru,,2020-02-15,0.0,0.0
20891,Peru,,2020-02-16,0.0,0.0
20892,Peru,,2020-02-17,0.0,0.0
20893,Peru,,2020-02-18,0.0,0.0
20894,Peru,,2020-02-19,0.0,0.0
20895,Peru,,2020-02-20,0.0,0.0
20896,Peru,,2020-02-21,0.0,0.0
20897,Peru,,2020-02-22,0.0,0.0
20898,Peru,,2020-02-23,0.0,0.0
20899,Peru,,2020-02-24,0.0,0.0
20900,Peru,,2020-02-25,0.0,0.0
20901,Peru,,2020-02-26,0.0,0.0
20902,Peru,,2020-02-27,0.0,0.0
20903,Peru,,2020-02-28,0.0,0.0
20904,Peru,,2020-02-29,0.0,0.0
20905,Peru,,2020-03-01,0.0,0.0
20906,Peru,,2020-03-02,0.0,0.0
20907,Peru,,2020-03-03,0.0,0.0
20908,Peru,,2020-03-04,0.0,0.0
20909,Peru,,2020-03-05,0.0,0.0
20910,Peru,,2020-03-06,1.0,0.0
20911,Peru,,2020-03-07,1.0,0.0
20912,Peru,,2020-03-08,6.0,0.0
20913,Peru,,2020-03-09,7.0,0.0
20914,Peru,,2020-03-10,11.0,0.0
20915,Peru,,2020-03-11,11.0,0.0
20916,Peru,,2020-03-12,15.0,0.0
20917,Peru,,2020-03-13,28.0,0.0
20918,Peru,,2020-03-14,38.0,0.0
20919,Peru,,2020-03-15,43.0,0.0
20920,Peru,,2020-03-16,86.0,0.0
20921,Peru,,2020-03-17,117.0,0.0
20922,Peru,,2020-03-18,145.0,0.0
20923,Peru,,2020-03-19,234.0,0.0
20924,Peru,,2020-03-20,234.0,3.0
20925,Peru,,2020-03-21,318.0,5.0
20926,Peru,,2020-03-22,363.0,5.0
20927,Peru,,2020-03-23,395.0,5.0
20928,Peru,,2020-03-24,416.0,7.0
20929,Peru,,2020-03-25,480.0,9.0
20930,Peru,,2020-03-26,580.0,9.0
20931,Peru,,2020-03-27,635.0,11.0
20932,Peru,,2020-03-28,671.0,16.0
20933,Peru,,2020-03-29,852.0,18.0
20934,Peru,,2020-03-30,950.0,24.0
20935,Peru,,2020-03-31,1065.0,30.0
20936,Peru,,2020-04-01,1323.0,38.0
20973,Philippines,,2020-01-22,0.0,0.0
20974,Philippines,,2020-01-23,0.0,0.0
20975,Philippines,,2020-01-24,0.0,0.0
20976,Philippines,,2020-01-25,0.0,0.0
20977,Philippines,,2020-01-26,0.0,0.0
20978,Philippines,,2020-01-27,0.0,0.0
20979,Philippines,,2020-01-28,0.0,0.0
20980,Philippines,,2020-01-29,0.0,0.0
20981,Philippines,,2020-01-30,1.0,0.0
20982,Philippines,,2020-01-31,1.0,0.0
20983,Philippines,,2020-02-01,1.0,0.0
20984,Philippines,,2020-02-02,2.0,1.0
20985,Philippines,,2020-02-03,2.0,1.0
20986,Philippines,,2020-02-04,2.0,1.0
20987,Philippines,,2020-02-05,2.0,1.0
20988,Philippines,,2020-02-06,2.0,1.0
20989,Philippines,,2020-02-07,3.0,1.0
20990,Philippines,,2020-02-08,3.0,1.0
20991,Philippines,,2020-02-09,3.0,1.0
20992,Philippines,,2020-02-10,3.0,1.0
20993,Philippines,,2020-02-11,3.0,1.0
20994,Philippines,,2020-02-12,3.0,1.0
20995,Philippines,,2020-02-13,3.0,1.0
20996,Philippines,,2020-02-14,3.0,1.0
20997,Philippines,,2020-02-15,3.0,1.0
20998,Philippines,,2020-02-16,3.0,1.0
20999,Philippines,,2020-02-17,3.0,1.0
21000,Philippines,,2020-02-18,3.0,1.0
21001,Philippines,,2020-02-19,3.0,1.0
21002,Philippines,,2020-02-20,3.0,1.0
21003,Philippines,,2020-02-21,3.0,1.0
21004,Philippines,,2020-02-22,3.0,1.0
21005,Philippines,,2020-02-23,3.0,1.0
21006,Philippines,,2020-02-24,3.0,1.0
21007,Philippines,,2020-02-25,3.0,1.0
21008,Philippines,,2020-02-26,3.0,1.0
21009,Philippines,,2020-02-27,3.0,1.0
21010,Philippines,,2020-02-28,3.0,1.0
21011,Philippines,,2020-02-29,3.0,1.0
21012,Philippines,,2020-03-01,3.0,1.0
21013,Philippines,,2020-03-02,3.0,1.0
21014,Philippines,,2020-03-03,3.0,1.0
21015,Philippines,,2020-03-04,3.0,1.0
21016,Philippines,,2020-03-05,3.0,1.0
21017,Philippines,,2020-03-06,5.0,1.0
21018,Philippines,,2020-03-07,6.0,1.0
21019,Philippines,,2020-03-08,10.0,1.0
21020,Philippines,,2020-03-09,20.0,1.0
21021,Philippines,,2020-03-10,33.0,1.0
21022,Philippines,,2020-03-11,49.0,1.0
21023,Philippines,,2020-03-12,52.0,2.0
21024,Philippines,,2020-03-13,64.0,5.0
21025,Philippines,,2020-03-14,111.0,8.0
21026,Philippines,,2020-03-15,140.0,11.0
21027,Philippines,,2020-03-16,142.0,12.0
21028,Philippines,,2020-03-17,187.0,12.0
21029,Philippines,,2020-03-18,202.0,19.0
21030,Philippines,,2020-03-19,217.0,17.0
21031,Philippines,,2020-03-20,230.0,18.0
21032,Philippines,,2020-03-21,307.0,19.0
21033,Philippines,,2020-03-22,380.0,25.0
21034,Philippines,,2020-03-23,462.0,33.0
21035,Philippines,,2020-03-24,552.0,35.0
21036,Philippines,,2020-03-25,636.0,38.0
21037,Philippines,,2020-03-26,707.0,45.0
21038,Philippines,,2020-03-27,803.0,54.0
21039,Philippines,,2020-03-28,1075.0,68.0
21040,Philippines,,2020-03-29,1418.0,71.0
21041,Philippines,,2020-03-30,1546.0,78.0
21042,Philippines,,2020-03-31,2084.0,88.0
21043,Philippines,,2020-04-01,2311.0,96.0
21080,Poland,,2020-01-22,0.0,0.0
21081,Poland,,2020-01-23,0.0,0.0
21082,Poland,,2020-01-24,0.0,0.0
21083,Poland,,2020-01-25,0.0,0.0
21084,Poland,,2020-01-26,0.0,0.0
21085,Poland,,2020-01-27,0.0,0.0
21086,Poland,,2020-01-28,0.0,0.0
21087,Poland,,2020-01-29,0.0,0.0
21088,Poland,,2020-01-30,0.0,0.0
21089,Poland,,2020-01-31,0.0,0.0
21090,Poland,,2020-02-01,0.0,0.0
21091,Poland,,2020-02-02,0.0,0.0
21092,Poland,,2020-02-03,0.0,0.0
21093,Poland,,2020-02-04,0.0,0.0
21094,Poland,,2020-02-05,0.0,0.0
21095,Poland,,2020-02-06,0.0,0.0
21096,Poland,,2020-02-07,0.0,0.0
21097,Poland,,2020-02-08,0.0,0.0
21098,Poland,,2020-02-09,0.0,0.0
21099,Poland,,2020-02-10,0.0,0.0
21100,Poland,,2020-02-11,0.0,0.0
21101,Poland,,2020-02-12,0.0,0.0
21102,Poland,,2020-02-13,0.0,0.0
21103,Poland,,2020-02-14,0.0,0.0
21104,Poland,,2020-02-15,0.0,0.0
21105,Poland,,2020-02-16,0.0,0.0
21106,Poland,,2020-02-17,0.0,0.0
21107,Poland,,2020-02-18,0.0,0.0
21108,Poland,,2020-02-19,0.0,0.0
21109,Poland,,2020-02-20,0.0,0.0
21110,Poland,,2020-02-21,0.0,0.0
21111,Poland,,2020-02-22,0.0,0.0
21112,Poland,,2020-02-23,0.0,0.0
21113,Poland,,2020-02-24,0.0,0.0
21114,Poland,,2020-02-25,0.0,0.0
21115,Poland,,2020-02-26,0.0,0.0
21116,Poland,,2020-02-27,0.0,0.0
21117,Poland,,2020-02-28,0.0,0.0
21118,Poland,,2020-02-29,0.0,0.0
21119,Poland,,2020-03-01,0.0,0.0
21120,Poland,,2020-03-02,0.0,0.0
21121,Poland,,2020-03-03,0.0,0.0
21122,Poland,,2020-03-04,1.0,0.0
21123,Poland,,2020-03-05,1.0,0.0
21124,Poland,,2020-03-06,5.0,0.0
21125,Poland,,2020-03-07,5.0,0.0
21126,Poland,,2020-03-08,11.0,0.0
21127,Poland,,2020-03-09,16.0,0.0
21128,Poland,,2020-03-10,22.0,0.0
21129,Poland,,2020-03-11,31.0,0.0
21130,Poland,,2020-03-12,49.0,1.0
21131,Poland,,2020-03-13,68.0,2.0
21132,Poland,,2020-03-14,103.0,3.0
21133,Poland,,2020-03-15,119.0,3.0
21134,Poland,,2020-03-16,177.0,4.0
21135,Poland,,2020-03-17,238.0,5.0
21136,Poland,,2020-03-18,251.0,5.0
21137,Poland,,2020-03-19,355.0,5.0
21138,Poland,,2020-03-20,425.0,5.0
21139,Poland,,2020-03-21,536.0,5.0
21140,Poland,,2020-03-22,634.0,7.0
21141,Poland,,2020-03-23,749.0,8.0
21142,Poland,,2020-03-24,901.0,10.0
21143,Poland,,2020-03-25,1051.0,14.0
21144,Poland,,2020-03-26,1221.0,16.0
21145,Poland,,2020-03-27,1389.0,16.0
21146,Poland,,2020-03-28,1638.0,18.0
21147,Poland,,2020-03-29,1862.0,22.0
21148,Poland,,2020-03-30,2055.0,31.0
21149,Poland,,2020-03-31,2311.0,33.0
21150,Poland,,2020-04-01,2554.0,43.0
21187,Portugal,,2020-01-22,0.0,0.0
21188,Portugal,,2020-01-23,0.0,0.0
21189,Portugal,,2020-01-24,0.0,0.0
21190,Portugal,,2020-01-25,0.0,0.0
21191,Portugal,,2020-01-26,0.0,0.0
21192,Portugal,,2020-01-27,0.0,0.0
21193,Portugal,,2020-01-28,0.0,0.0
21194,Portugal,,2020-01-29,0.0,0.0
21195,Portugal,,2020-01-30,0.0,0.0
21196,Portugal,,2020-01-31,0.0,0.0
21197,Portugal,,2020-02-01,0.0,0.0
21198,Portugal,,2020-02-02,0.0,0.0
21199,Portugal,,2020-02-03,0.0,0.0
21200,Portugal,,2020-02-04,0.0,0.0
21201,Portugal,,2020-02-05,0.0,0.0
21202,Portugal,,2020-02-06,0.0,0.0
21203,Portugal,,2020-02-07,0.0,0.0
21204,Portugal,,2020-02-08,0.0,0.0
21205,Portugal,,2020-02-09,0.0,0.0
21206,Portugal,,2020-02-10,0.0,0.0
21207,Portugal,,2020-02-11,0.0,0.0
21208,Portugal,,2020-02-12,0.0,0.0
21209,Portugal,,2020-02-13,0.0,0.0
21210,Portugal,,2020-02-14,0.0,0.0
21211,Portugal,,2020-02-15,0.0,0.0
21212,Portugal,,2020-02-16,0.0,0.0
21213,Portugal,,2020-02-17,0.0,0.0
21214,Portugal,,2020-02-18,0.0,0.0
21215,Portugal,,2020-02-19,0.0,0.0
21216,Portugal,,2020-02-20,0.0,0.0
21217,Portugal,,2020-02-21,0.0,0.0
21218,Portugal,,2020-02-22,0.0,0.0
21219,Portugal,,2020-02-23,0.0,0.0
21220,Portugal,,2020-02-24,0.0,0.0
21221,Portugal,,2020-02-25,0.0,0.0
21222,Portugal,,2020-02-26,0.0,0.0
21223,Portugal,,2020-02-27,0.0,0.0
21224,Portugal,,2020-02-28,0.0,0.0
21225,Portugal,,2020-02-29,0.0,0.0
21226,Portugal,,2020-03-01,0.0,0.0
21227,Portugal,,2020-03-02,2.0,0.0
21228,Portugal,,2020-03-03,2.0,0.0
21229,Portugal,,2020-03-04,5.0,0.0
21230,Portugal,,2020-03-05,8.0,0.0
21231,Portugal,,2020-03-06,13.0,0.0
21232,Portugal,,2020-03-07,20.0,0.0
21233,Portugal,,2020-03-08,30.0,0.0
21234,Portugal,,2020-03-09,30.0,0.0
21235,Portugal,,2020-03-10,41.0,0.0
21236,Portugal,,2020-03-11,59.0,0.0
21237,Portugal,,2020-03-12,59.0,0.0
21238,Portugal,,2020-03-13,112.0,0.0
21239,Portugal,,2020-03-14,169.0,0.0
21240,Portugal,,2020-03-15,245.0,0.0
21241,Portugal,,2020-03-16,331.0,0.0
21242,Portugal,,2020-03-17,448.0,1.0
21243,Portugal,,2020-03-18,448.0,2.0
21244,Portugal,,2020-03-19,785.0,3.0
21245,Portugal,,2020-03-20,1020.0,6.0
21246,Portugal,,2020-03-21,1280.0,12.0
21247,Portugal,,2020-03-22,1600.0,14.0
21248,Portugal,,2020-03-23,2060.0,23.0
21249,Portugal,,2020-03-24,2362.0,33.0
21250,Portugal,,2020-03-25,2995.0,43.0
21251,Portugal,,2020-03-26,3544.0,60.0
21252,Portugal,,2020-03-27,4268.0,76.0
21253,Portugal,,2020-03-28,5170.0,100.0
21254,Portugal,,2020-03-29,5962.0,119.0
21255,Portugal,,2020-03-30,6408.0,140.0
21256,Portugal,,2020-03-31,7443.0,160.0
21257,Portugal,,2020-04-01,8251.0,187.0
21294,Qatar,,2020-01-22,0.0,0.0
21295,Qatar,,2020-01-23,0.0,0.0
21296,Qatar,,2020-01-24,0.0,0.0
21297,Qatar,,2020-01-25,0.0,0.0
21298,Qatar,,2020-01-26,0.0,0.0
21299,Qatar,,2020-01-27,0.0,0.0
21300,Qatar,,2020-01-28,0.0,0.0
21301,Qatar,,2020-01-29,0.0,0.0
21302,Qatar,,2020-01-30,0.0,0.0
21303,Qatar,,2020-01-31,0.0,0.0
21304,Qatar,,2020-02-01,0.0,0.0
21305,Qatar,,2020-02-02,0.0,0.0
21306,Qatar,,2020-02-03,0.0,0.0
21307,Qatar,,2020-02-04,0.0,0.0
21308,Qatar,,2020-02-05,0.0,0.0
21309,Qatar,,2020-02-06,0.0,0.0
21310,Qatar,,2020-02-07,0.0,0.0
21311,Qatar,,2020-02-08,0.0,0.0
21312,Qatar,,2020-02-09,0.0,0.0
21313,Qatar,,2020-02-10,0.0,0.0
21314,Qatar,,2020-02-11,0.0,0.0
21315,Qatar,,2020-02-12,0.0,0.0
21316,Qatar,,2020-02-13,0.0,0.0
21317,Qatar,,2020-02-14,0.0,0.0
21318,Qatar,,2020-02-15,0.0,0.0
21319,Qatar,,2020-02-16,0.0,0.0
21320,Qatar,,2020-02-17,0.0,0.0
21321,Qatar,,2020-02-18,0.0,0.0
21322,Qatar,,2020-02-19,0.0,0.0
21323,Qatar,,2020-02-20,0.0,0.0
21324,Qatar,,2020-02-21,0.0,0.0
21325,Qatar,,2020-02-22,0.0,0.0
21326,Qatar,,2020-02-23,0.0,0.0
21327,Qatar,,2020-02-24,0.0,0.0
21328,Qatar,,2020-02-25,0.0,0.0
21329,Qatar,,2020-02-26,0.0,0.0
21330,Qatar,,2020-02-27,0.0,0.0
21331,Qatar,,2020-02-28,0.0,0.0
21332,Qatar,,2020-02-29,1.0,0.0
21333,Qatar,,2020-03-01,3.0,0.0
21334,Qatar,,2020-03-02,3.0,0.0
21335,Qatar,,2020-03-03,7.0,0.0
21336,Qatar,,2020-03-04,8.0,0.0
21337,Qatar,,2020-03-05,8.0,0.0
21338,Qatar,,2020-03-06,8.0,0.0
21339,Qatar,,2020-03-07,8.0,0.0
21340,Qatar,,2020-03-08,15.0,0.0
21341,Qatar,,2020-03-09,18.0,0.0
21342,Qatar,,2020-03-10,24.0,0.0
21343,Qatar,,2020-03-11,262.0,0.0
21344,Qatar,,2020-03-12,262.0,0.0
21345,Qatar,,2020-03-13,320.0,0.0
21346,Qatar,,2020-03-14,337.0,0.0
21347,Qatar,,2020-03-15,401.0,0.0
21348,Qatar,,2020-03-16,439.0,0.0
21349,Qatar,,2020-03-17,439.0,0.0
21350,Qatar,,2020-03-18,452.0,0.0
21351,Qatar,,2020-03-19,460.0,0.0
21352,Qatar,,2020-03-20,470.0,0.0
21353,Qatar,,2020-03-21,481.0,0.0
21354,Qatar,,2020-03-22,494.0,0.0
21355,Qatar,,2020-03-23,501.0,0.0
21356,Qatar,,2020-03-24,526.0,0.0
21357,Qatar,,2020-03-25,537.0,0.0
21358,Qatar,,2020-03-26,549.0,0.0
21359,Qatar,,2020-03-27,562.0,0.0
21360,Qatar,,2020-03-28,590.0,1.0
21361,Qatar,,2020-03-29,634.0,1.0
21362,Qatar,,2020-03-30,693.0,1.0
21363,Qatar,,2020-03-31,781.0,2.0
21364,Qatar,,2020-04-01,835.0,2.0
21401,Romania,,2020-01-22,0.0,0.0
21402,Romania,,2020-01-23,0.0,0.0
21403,Romania,,2020-01-24,0.0,0.0
21404,Romania,,2020-01-25,0.0,0.0
21405,Romania,,2020-01-26,0.0,0.0
21406,Romania,,2020-01-27,0.0,0.0
21407,Romania,,2020-01-28,0.0,0.0
21408,Romania,,2020-01-29,0.0,0.0
21409,Romania,,2020-01-30,0.0,0.0
21410,Romania,,2020-01-31,0.0,0.0
21411,Romania,,2020-02-01,0.0,0.0
21412,Romania,,2020-02-02,0.0,0.0
21413,Romania,,2020-02-03,0.0,0.0
21414,Romania,,2020-02-04,0.0,0.0
21415,Romania,,2020-02-05,0.0,0.0
21416,Romania,,2020-02-06,0.0,0.0
21417,Romania,,2020-02-07,0.0,0.0
21418,Romania,,2020-02-08,0.0,0.0
21419,Romania,,2020-02-09,0.0,0.0
21420,Romania,,2020-02-10,0.0,0.0
21421,Romania,,2020-02-11,0.0,0.0
21422,Romania,,2020-02-12,0.0,0.0
21423,Romania,,2020-02-13,0.0,0.0
21424,Romania,,2020-02-14,0.0,0.0
21425,Romania,,2020-02-15,0.0,0.0
21426,Romania,,2020-02-16,0.0,0.0
21427,Romania,,2020-02-17,0.0,0.0
21428,Romania,,2020-02-18,0.0,0.0
21429,Romania,,2020-02-19,0.0,0.0
21430,Romania,,2020-02-20,0.0,0.0
21431,Romania,,2020-02-21,0.0,0.0
21432,Romania,,2020-02-22,0.0,0.0
21433,Romania,,2020-02-23,0.0,0.0
21434,Romania,,2020-02-24,0.0,0.0
21435,Romania,,2020-02-25,0.0,0.0
21436,Romania,,2020-02-26,1.0,0.0
21437,Romania,,2020-02-27,1.0,0.0
21438,Romania,,2020-02-28,3.0,0.0
21439,Romania,,2020-02-29,3.0,0.0
21440,Romania,,2020-03-01,3.0,0.0
21441,Romania,,2020-03-02,3.0,0.0
21442,Romania,,2020-03-03,3.0,0.0
21443,Romania,,2020-03-04,4.0,0.0
21444,Romania,,2020-03-05,6.0,0.0
21445,Romania,,2020-03-06,9.0,0.0
21446,Romania,,2020-03-07,9.0,0.0
21447,Romania,,2020-03-08,15.0,0.0
21448,Romania,,2020-03-09,15.0,0.0
21449,Romania,,2020-03-10,25.0,0.0
21450,Romania,,2020-03-11,45.0,0.0
21451,Romania,,2020-03-12,49.0,0.0
21452,Romania,,2020-03-13,89.0,0.0
21453,Romania,,2020-03-14,123.0,0.0
21454,Romania,,2020-03-15,131.0,0.0
21455,Romania,,2020-03-16,158.0,0.0
21456,Romania,,2020-03-17,184.0,0.0
21457,Romania,,2020-03-18,260.0,0.0
21458,Romania,,2020-03-19,277.0,0.0
21459,Romania,,2020-03-20,308.0,0.0
21460,Romania,,2020-03-21,367.0,0.0
21461,Romania,,2020-03-22,433.0,3.0
21462,Romania,,2020-03-23,576.0,7.0
21463,Romania,,2020-03-24,794.0,11.0
21464,Romania,,2020-03-25,906.0,17.0
21465,Romania,,2020-03-26,1029.0,23.0
21466,Romania,,2020-03-27,1292.0,26.0
21467,Romania,,2020-03-28,1452.0,37.0
21468,Romania,,2020-03-29,1815.0,43.0
21469,Romania,,2020-03-30,2109.0,65.0
21470,Romania,,2020-03-31,2245.0,82.0
21471,Romania,,2020-04-01,2460.0,92.0
21508,Russia,,2020-01-22,0.0,0.0
21509,Russia,,2020-01-23,0.0,0.0
21510,Russia,,2020-01-24,0.0,0.0
21511,Russia,,2020-01-25,0.0,0.0
21512,Russia,,2020-01-26,0.0,0.0
21513,Russia,,2020-01-27,0.0,0.0
21514,Russia,,2020-01-28,0.0,0.0
21515,Russia,,2020-01-29,0.0,0.0
21516,Russia,,2020-01-30,0.0,0.0
21517,Russia,,2020-01-31,2.0,0.0
21518,Russia,,2020-02-01,2.0,0.0
21519,Russia,,2020-02-02,2.0,0.0
21520,Russia,,2020-02-03,2.0,0.0
21521,Russia,,2020-02-04,2.0,0.0
21522,Russia,,2020-02-05,2.0,0.0
21523,Russia,,2020-02-06,2.0,0.0
